2005;MotoGP;?;?;1944;?;Fortuna Yamaha Team;Yamaha;?;?;24.0;?
2005;?;JPN;Motegi;?;Xaus Ruben;Fortuna Yamaha Team;Yamaha;?;?;11.0;ES
2005;?;?;?;2006;?;?;?;1;?;73.0;JP
?;250cc;?;Motegi;2015;Pedrosa Dani;Telefonica Movistar Honda 250cc;Honda;?;?;1.0;ES
2005;?;JPN;?;2032;?;Carrera Sunglasses - LCR;Aprilia;?;?;27.0;AU
?;250cc;JPN;?;2081;?;Team Scot;Honda;4;?;55.0;?
2005;250cc;?;Motegi;1888;?;Aprilia Aspar 250cc;Aprilia;?;11;?;FR
2005;?;?;Motegi;2055;Dovizioso Andrea;Team Scot;Honda;6;?;34.0;IT
?;250cc;?;?;1981;De Angelis Alex;MS Aprilia Italia Corse;Aprilia;?;?;?;SM
?;?;JPN;?;2052;Barbera Hector;Fortuna Honda;Honda;8;8;?;?
?;?;?;Motegi;1891;?;?;?;?;7;?;ES
?;?;JPN;Motegi;1990;Guintoli Sylvain;Equipe GP de France - Scrab;?;10;6;?;?
?;125cc;JPN;Motegi;?;Kallio Mika;Red Bull KTM GP125;KTM;1;25;36.0;FI
?;?;JPN;?;2075;?;Elit Grand Prix;?;2;?;12.0;CH
?;125cc;JPN;Motegi;1988;?;?;Aprilia;?;?;55.0;ES
?;?;JPN;?;?;Koyama Tomoyoshi;?;Honda;?;13;?;JP
?;?;JPN;Motegi;2130;?;Totti Top Sport - NGS;Aprilia;5;11;75.0;?
2005;?;?;?;1932;Poggiali Manuel;Metis Racing Team;Gilera;6;10;?;SM
2005;125cc;JPN;Motegi;?;Gadea Sergio;Master Aspar;?;?;?;33.0;ES
?;?;JPN;Motegi;?;Nieto Pablo;Caja Madrid - Derbi Racing;Derbi;8;8;22.0;?
?;?;JPN;Motegi;?;?;?;Honda;?;?;19.0;ES
2005;?;JPN;Motegi;?;?;?;Honda;10;6;?;IT
