Anne-Marie Annie Famose (-Bremont);F;19.0;158.0;50.0;France;FRA;1964 Winter;?;Winter;Innsbruck;?
Jean Leopold Cronstedt;M;27.0;180.0;70.0;Sweden;SWE;1960 Summer;1960;Summer;Roma;?
Zsuzsa Almssy;F;17.0;158.0;60.0;Hungary;HUN;1968 Winter;1968;Winter;Grenoble;Figure Skating
Mariya Vasilyevna Abakumova (-Tarabina);F;26.0;179.0;80.0;Russia;RUS;2012 Summer;?;Summer;London;Athletics
Juliet Jean Cuthbert;F;28.0;160.0;54.0;Jamaica;JAM;1992 Summer;1992;Summer;Barcelona;Athletics
Jos Reynaldo Bencosme de Leon;M;20.0;185.0;73.0;?;?;2012 Summer;2012;?;London;Athletics
Chih Chin-Long;M;25.0;168.0;57.0;Chinese Taipei;TPE;1988 Summer;1988;Summer;?;Table Tennis
Edmund Edy Bruggmann;M;20.0;178.0;?;Switzerland;SUI;1964 Winter;1964;Winter;Innsbruck;Alpine Skiing
Amauri Ribeiro;M;33.0;198.0;87.0;Brazil;?;1992 Summer;1992;?;Barcelona;Volleyball
Munkhbayar Dorjsuren;F;23.0;167.0;51.0;Mongolia;MGL;1992 Summer;1992;?;Barcelona;Shooting
Giorgio Di Centa;M;37.0;174.0;67.0;Italy;ITA;2010 Winter;2010;Winter;Vancouver;Cross Country Skiing
Marilyn Corson (-Whitney);F;22.0;167.0;60.0;Canada;CAN;1972 Summer;1972;Summer;Munich;Swimming
Luigi Conti;M;22.0;170.0;60.0;Italy;ITA;1960 Summer;1960;Summer;Roma;Athletics
Zahi El-Khoury;M;23.0;180.0;77.0;Lebanon;LIB;1992 Summer;1992;Summer;?;Fencing
?;M;20.0;167.0;64.0;Italy;ITA;1964 Summer;?;Summer;Tokyo;Boxing
Jevgijs Borodavko;M;21.0;190.0;100.0;Latvia;LAT;2008 Summer;2008;Summer;Beijing;Judo
Graham Francis Bond;M;19.0;177.0;73.0;Australia;AUS;1956 Summer;1956;Summer;Melbourne;Gymnastics
Hryhoriy Mykolaiovych Dmytrenko;M;51.0;152.0;52.0;Ukraine;UKR;1996 Summer;1996;Summer;Atlanta;Rowing
Virg Csurg (-Tamas);F;23.0;172.0;63.0;Hungary;HUN;1996 Summer;1996;Summer;Atlanta;Tennis
Harles Daniel Bourdier Molinas;?;19.0;?;80.0;Paraguay;?;1992 Summer;1992;Summer;Barcelona;Football
?;M;23.0;185.0;81.0;Romania;ROU;1980 Summer;1980;Summer;Moskva;Boxing
Andrs Amador Velsco;M;47.0;175.0;72.0;El Salvador;?;1972 Summer;1972;Summer;Munich;Shooting
Joyce Chepchumba Koech;F;?;160.0;52.0;Kenya;KEN;1996 Summer;1996;Summer;Atlanta;Athletics
?;M;30.0;198.0;?;South Africa;RSA;?;2004;Summer;Athina;Athletics
Yelena Baltabayeva (-Ortina);F;33.0;185.0;89.0;Kazakhstan;KAZ;1996 Summer;1996;Summer;Atlanta;Athletics
Petr Drozda;M;24.0;?;100.0;Czechoslovakia;TCH;?;1976;Summer;Montreal;Wrestling
Choi Seo-U;M;15.0;?;54.0;South Korea;?;?;1998;Winter;Nagano;?
?;F;31.0;167.0;59.0;?;ITA;2008 Summer;2008;Summer;Beijing;Swimming
Maryvonne Dupureur (Samson-);F;31.0;167.0;58.0;France;FRA;1968 Summer;1968;Summer;Mexico City;Athletics
Yevgeny Prokopyevich Belyayev;M;25.0;188.0;?;Soviet Union;URS;1980 Winter;1980;Winter;Lake Placid;Cross Country Skiing
?;M;22.0;166.0;61.0;France;FRA;2008 Summer;2008;Summer;Beijing;Gymnastics
Gaston Lucien Fry;M;19.0;176.0;76.0;France;FRA;1920 Summer;1920;Summer;Antwerpen;?
Marcos Alonso Pea;?;20.0;178.0;70.0;Spain;ESP;1980 Summer;1980;Summer;Moskva;Football
Anna Viktoria Dahlberg-Olsson;F;?;?;?;Sweden;SWE;2002 Winter;2002;Winter;Salt Lake City;Cross Country Skiing
Kenneth Frederick Ken Buffin;M;24.0;?;64.0;Great Britain;GBR;1948 Summer;1948;Summer;London;Gymnastics
Julien Benneteau;?;30.0;?;79.0;France-2;FRA;2012 Summer;2012;Summer;London;Tennis
Anas Bescond;F;26.0;170.0;67.0;France;FRA;2014 Winter;2014;Winter;?;Biathlon
Wan Hei Matthew Chan;M;28.0;?;63.0;Hong Kong;HKG;1976 Summer;1976;Summer;Montreal;?
Hamilton Careca de Souza;?;19.0;170.0;67.0;Brazil;BRA;1988 Summer;1988;Summer;Seoul;Football
John K. Coyle;M;25.0;183.0;77.0;United States;?;1994 Winter;1994;Winter;?;Short Track Speed Skating
Drago Cristian Coman;M;19.0;176.0;62.0;?;ROU;2000 Summer;2000;Summer;?;Swimming
Tobias Angerer;?;28.0;179.0;72.0;Germany;GER;2006 Winter;?;Winter;Torino;?
Gianluca Capitano;M;24.0;177.0;83.0;Italy;ITA;1996 Summer;1996;Summer;Atlanta;Cycling
Francisco Pinheiro de Mello;M;28.0;188.0;102.0;Portugal;POR;1992 Summer;?;Summer;Barcelona;Sailing
Sren Dahl;M;23.0;193.0;?;Denmark;DEN;2016 Summer;2016;Summer;Rio de Janeiro;Swimming
Ole-Eskild Dahlstrm;M;23.0;185.0;90.0;Norway;NOR;1994 Winter;1994;Winter;Lillehammer;Ice Hockey
Giovanna Burlando;F;22.0;172.0;60.0;Italy;ITA;1992 Summer;1992;Summer;Barcelona;Synchronized Swimming
Julian Bolling;?;26.0;177.0;?;Sri Lanka;?;1992 Summer;1992;Summer;Barcelona;Swimming
Brigita Bukovec;F;26.0;?;55.0;Slovenia;SLO;1996 Summer;1996;Summer;Atlanta;Athletics
Nikolay Sergeyevich Averyanov;M;24.0;183.0;80.0;Russia;RUS;2004 Summer;2004;?;Athina;Athletics
Emad El-Gaindi;M;29.0;186.0;?;Egypt;EGY;1984 Summer;1984;Summer;Los Angeles;Shooting
Christoph Fildebrandt;M;27.0;193.0;80.0;Germany;GER;2016 Summer;2016;?;Rio de Janeiro;Swimming
Howard Bach;M;25.0;168.0;?;?;USA;2004 Summer;?;Summer;Athina;Badminton
Logan Bailly;M;22.0;189.0;85.0;Belgium;BEL;2008 Summer;2008;?;Beijing;Football
Leidys Milagros Brito;F;28.0;169.0;52.0;Venezuela;VEN;2012 Summer;2012;Summer;London;Archery
Piero Carletto;M;25.0;189.0;90.0;Italy;ITA;1988 Summer;?;Summer;Seoul;Rowing
Erik Bo Duvander;M;?;190.0;76.0;Sweden;SWE;1992 Summer;1992;Summer;Barcelona;Equestrianism
Adeola Aboyade-Cole;M;22.0;193.0;78.0;Nigeria;NGR;1972 Summer;1972;?;Munich;Athletics
Abdullah Hussein Al-Dosari;M;23.0;165.0;54.0;Bahrain;BRN;?;1988;Summer;?;Athletics
Tegegne Bezabeh;?;?;183.0;65.0;Ethiopia;ETH;1964 Summer;1964;Summer;Tokyo;Athletics
Lawal Kolawole Kola Abdulai;M;?;172.0;66.0;?;NGR;1968 Summer;1968;Summer;Mexico City;Athletics
William Willie Fisher;M;20.0;?;71.0;Great Britain;GBR;1960 Summer;1960;Summer;?;Boxing
Virginie Bojaryn;F;17.0;172.0;62.0;France;FRA;1988 Summer;1988;Summer;Seoul;Swimming
Elena Belci-Dal Farra;F;23.0;160.0;57.0;Italy;ITA;1988 Winter;1988;Winter;Calgary;?
Sonia Asselah;F;24.0;176.0;?;Algeria;ALG;2016 Summer;?;Summer;Rio de Janeiro;Judo
Vctor Cano Segura;M;22.0;171.0;69.0;Spain;ESP;2000 Summer;2000;?;Sydney;Gymnastics
Rnar (Ruslan-) Alexandersson (Ovtinnikov-);M;23.0;171.0;?;Iceland;ISL;2000 Summer;2000;Summer;Sydney;Gymnastics
Nancy Atiez Snchez;F;23.0;183.0;75.0;Cuba;CUB;?;1980;Summer;Moskva;Basketball
Paulo Csar Dworakowski;M;23.0;184.0;85.0;Brazil;BRA;1980 Summer;1980;Summer;Moskva;?
Manuela Dalla Valle;F;33.0;161.0;53.0;Italy;ITA;1996 Summer;1996;Summer;Atlanta;Swimming
Ferenc Donth;M;22.0;165.0;58.0;Hungary;HUN;?;1976;Summer;Montreal;Gymnastics
Elisa Casanova;F;?;185.0;100.0;Italy;ITA;2008 Summer;2008;?;Beijing;Water Polo
Julie Beaulieu;F;17.0;155.0;?;Canada;CAN;2000 Summer;2000;Summer;Sydney;Gymnastics
Jolanta Bdowska (-Hoota);?;16.0;167.0;62.0;?;POL;1980 Summer;1980;Summer;Moskva;?
Aurelia Dobre (-Mofid);F;15.0;146.0;42.0;Romania;ROU;1988 Summer;1988;Summer;Seoul;Gymnastics
Yekaterina Sergeyevna Baturina;F;?;178.0;74.0;Russia;RUS;2014 Winter;2014;Winter;Sochi;Luge
Matthew Nicholas Matt Biondi;M;22.0;200.0;95.0;?;USA;1988 Summer;1988;Summer;Seoul;Swimming
Peter Draisaitl;M;32.0;182.0;88.0;Germany;GER;1998 Winter;1998;?;Nagano;Ice Hockey
Ashiakwei (-Ashikwe) Aryee (-Larega);M;20.0;166.0;71.0;Ghana;GHA;1996 Summer;1996;Summer;Atlanta;?
Nikolay Serafimovich Bazhukov;M;26.0;175.0;70.0;Soviet Union;URS;1980 Winter;1980;Winter;Lake Placid;Cross Country Skiing
Michel Boutard;M;24.0;169.0;59.0;France;FRA;1980 Summer;1980;Summer;Moskva;Gymnastics
Eric Bergoust;?;32.0;183.0;77.0;United States;USA;2002 Winter;2002;Winter;Salt Lake City;Freestyle Skiing
Eila Kaarina Eskola-Kyrlinen;F;25.0;172.0;61.0;?;FIN;1956 Summer;1956;Summer;Melbourne;Canoeing
Vra slavsk (-Odloilov);F;?;?;58.0;Czechoslovakia;?;?;1960;Summer;Roma;Gymnastics
Sorin Cepoi;M;23.0;?;65.0;Romania;ROU;1980 Summer;1980;Summer;Moskva;Gymnastics
Sandra Lynn De La Riva (-Baza);F;26.0;170.0;65.0;United States;USA;1988 Summer;1988;Summer;Seoul;Handball
Ronald Ron Dekker;M;22.0;193.0;84.0;Netherlands;NED;1988 Summer;1988;Summer;Seoul;Swimming
Pedro Armella;M;30.0;170.0;78.0;Argentina;ARG;1960 Summer;1960;Summer;?;Shooting
Chen Chieh;M;20.0;?;73.0;Chinese Taipei;TPE;2012 Summer;?;Summer;London;Athletics
Marian Drgulescu;M;35.0;163.0;64.0;Romania;ROU;2016 Summer;2016;Summer;Rio de Janeiro;Gymnastics
Euripidis Dimosthenous;M;23.0;180.0;70.0;Cyprus;CYP;?;1996;Summer;Atlanta;Athletics
?;M;25.0;186.0;73.0;East Germany;?;1976 Winter;1976;Winter;Innsbruck;Nordic Combined
Charles Asati;M;22.0;178.0;68.0;Kenya;KEN;1968 Summer;1968;Summer;?;Athletics
Kendrick James Farris;M;26.0;168.0;94.0;?;USA;2012 Summer;2012;Summer;London;Weightlifting
Sharon Renee Couch-Jewell;F;22.0;170.0;63.0;United States;USA;1992 Summer;1992;Summer;Barcelona;Athletics
?;?;24.0;174.0;68.0;United States;USA;1996 Summer;1996;Summer;Atlanta;Handball
Ware Kutre Dulecha;?;22.0;162.0;?;Ethiopia;ETH;?;2000;Summer;Sydney;Athletics
Choi Seong-Guk;M;21.0;178.0;68.0;South Korea;KOR;2004 Summer;2004;Summer;Athina;Football
Roberto Camposeco Marques;M;27.0;?;66.0;Guatemala;GUA;1968 Summer;1968;?;?;Football
?;M;19.0;170.0;60.0;Guatemala;GUA;1992 Summer;1992;Summer;Barcelona;Boxing
Nika Dobud;M;26.0;199.0;118.0;Croatia;CRO;2012 Summer;2012;Summer;London;Water Polo
Marc Burns;M;21.0;183.0;91.0;Trinidad and Tobago;TTO;2004 Summer;2004;Summer;Athina;?
mrbek Bazarbaew;M;22.0;163.0;62.0;Turkmenistan;TKM;2004 Summer;2004;Summer;Athina;Weightlifting
Mohamed Ahmad Ali Gharib Juma;M;23.0;178.0;73.0;United Arab Emirates;UAE;2012 Summer;2012;Summer;?;Football
Tyrone Damien Edgar;M;26.0;183.0;84.0;Great Britain;GBR;2008 Summer;2008;Summer;Beijing;Athletics
Marian Cosmescu;M;?;174.0;64.0;Romania;ROU;1972 Summer;1972;Summer;Munich;Modern Pentathlon
Cao Guifeng;F;23.0;160.0;57.0;China;CHN;1984 Winter;1984;Winter;Sarajevo;?
Katerina Balkaba;F;19.0;165.0;59.0;Greece;GRE;2002 Winter;2002;Winter;Salt Lake City;Cross Country Skiing
Yusup Abdusalomov;M;34.0;?;84.0;Tajikistan;TJK;2012 Summer;2012;Summer;London;Wrestling
Gottfried Br;M;36.0;186.0;83.0;Austria;AUT;1988 Summer;1988;Summer;Seoul;Table Tennis
Gregory John Greg Dayman;M;25.0;?;74.0;New Zealand;NZL;1972 Summer;1972;Summer;Munich;Hockey
Catharina Johanna Toos Beumer (-Krediet);F;21.0;174.0;70.0;Netherlands;NED;1968 Summer;1968;?;?;Swimming
Armand Blanchonnet;M;20.0;182.0;78.0;?;FRA;1924 Summer;1924;Summer;?;?
Joo Paulo de Leiria e Silva;M;?;?;?;Angola;ANG;2016 Summer;2016;Summer;Rio de Janeiro;Shooting
Aurelie Alcindor;?;?;169.0;47.0;Mauritius;MRI;2016 Summer;2016;Summer;Rio de Janeiro;Athletics
Tammy P. Cleland-McGregor;F;20.0;?;59.0;United States;USA;?;1996;Summer;Atlanta;Synchronized Swimming
Sergey Pavlovich Cherepanov;M;28.0;181.0;70.0;?;KAZ;2014 Winter;2014;?;Sochi;Cross Country Skiing
Vladimir Cvetkovi;M;27.0;196.0;92.0;Yugoslavia;YUG;1968 Summer;1968;Summer;Mexico City;Basketball
David Andrew Faulds;M;27.0;183.0;80.0;Canada;CAN;1972 Winter;?;Winter;Sapporo;Bobsleigh
Rebecca Ann Dussault (Quinn-);F;25.0;165.0;55.0;United States;USA;2006 Winter;2006;Winter;Torino;Cross Country Skiing
Fernando Carro Morillo;M;24.0;170.0;?;?;ESP;2016 Summer;2016;Summer;Rio de Janeiro;Athletics
Ennio Falco;M;32.0;166.0;?;Italy;ITA;2000 Summer;2000;Summer;Sydney;Shooting
?;F;18.0;159.0;51.0;Australia;AUS;1960 Summer;1960;Summer;Roma;Gymnastics
Thomas James Hadeler Tom Bamford;M;29.0;193.0;73.0;New Zealand;?;1992 Summer;1992;Summer;Barcelona;Cycling
Merey Akshalov;M;20.0;179.0;60.0;Kazakhstan;KAZ;2008 Summer;2008;Summer;Beijing;Boxing
?;M;?;157.0;72.0;Cuba;CUB;1976 Summer;1976;Summer;Montreal;Gymnastics
Ernesto del Castillo;M;38.0;170.0;66.0;Mexico;MEX;1968 Summer;1968;?;Mexico City;Equestrianism
Yevgeniya Gennadyevna Yenia Burlo;F;16.0;?;47.0;?;BLR;2004 Summer;2004;Summer;?;Rhythmic Gymnastics
Markus Bott;M;26.0;184.0;82.0;West Germany;FRG;1988 Summer;?;Summer;Seoul;?
Anastasia Winchester Bucsis;F;?;178.0;67.0;Canada;CAN;2014 Winter;?;Winter;Sochi;Speed Skating
Stephen Adebisi Gbadegesin Steve Adegbite;M;24.0;186.0;77.0;Nigeria;NGR;1996 Summer;1996;?;Atlanta;Athletics
Ilda Maria Bengue;F;25.0;177.0;84.0;Angola;ANG;2000 Summer;?;Summer;?;Handball
Kyle Carter;M;39.0;189.0;83.0;Canada;CAN;2008 Summer;2008;Summer;Beijing;Equestrianism
Anthony Joseph Tony Conroy;M;24.0;?;70.0;United States;USA;1920 Summer;1920;Summer;Antwerpen;Ice Hockey
Hana ern (-Netrefov);F;18.0;172.0;60.0;?;TCH;1992 Summer;1992;Summer;Barcelona;Swimming
Yogeshwar Dutt;M;29.0;168.0;65.0;India;IND;2012 Summer;2012;?;?;Wrestling
Antonino Bernardini;M;22.0;175.0;70.0;Italy;ITA;1996 Summer;1996;Summer;Atlanta;Football
Nicole Denise Cooke;F;25.0;167.0;58.0;Great Britain;GBR;2008 Summer;2008;Summer;Beijing;Cycling
Ronny Ackermann;M;?;184.0;69.0;Germany;GER;2002 Winter;2002;Winter;Salt Lake City;Nordic Combined
Michael Te-Pei Chang;M;?;175.0;72.0;United States;USA;1992 Summer;1992;Summer;Barcelona;Tennis
Deborah Compagnoni;F;21.0;165.0;62.0;Italy;ITA;1992 Winter;1992;Winter;Albertville;Alpine Skiing
Donella May Burridge (-Freeman);F;26.0;157.0;56.0;Australia;AUS;1984 Summer;1984;Summer;Los Angeles;Synchronized Swimming
Alain Blondel;M;29.0;186.0;80.0;France;FRA;1992 Summer;1992;Summer;Barcelona;Athletics
Reindert Johannes Jan Brasser;?;23.0;?;?;Netherlands;NED;1936 Summer;1936;Summer;Berlin;Athletics
Gonalo Miguel Carvalho Conchinhas;?;30.0;175.0;64.0;Portugal;POR;2012 Summer;2012;Summer;London;?
Marinella Canclini;F;19.0;?;53.0;Italy;?;1994 Winter;1994;Winter;Lillehammer;Short Track Speed Skating
?;M;29.0;180.0;81.0;Puerto Rico;PUR;2008 Summer;2008;Summer;?;Judo
Dmitry Aleksandrovich Dovgalyonok;M;24.0;195.0;93.0;?;BLR;1996 Summer;1996;Summer;Atlanta;Canoeing
Nina Derwael;F;16.0;?;46.0;Belgium;BEL;2016 Summer;2016;Summer;Rio de Janeiro;Gymnastics
Richard John Davison;M;48.0;173.0;?;Great Britain;GBR;2004 Summer;2004;Summer;Athina;Equestrianism
Horacio E. Esteves Orihuela;M;19.0;?;73.0;Venezuela;VEN;1960 Summer;1960;?;Roma;Athletics
Toru Arase;?;36.0;169.0;68.0;Japan;JPN;1972 Summer;1972;Summer;Munich;Water Polo
Georgia Beth Davies;F;?;175.0;64.0;Great Britain;GBR;2012 Summer;2012;?;London;?
Emily Ruth Cross;F;21.0;165.0;57.0;United States;USA;2008 Summer;2008;Summer;Beijing;?
Matthias Andreas Baumann;M;29.0;176.0;69.0;Germany;?;1992 Summer;1992;Summer;Barcelona;Equestrianism
Herbert Bauch;M;23.0;182.0;81.0;East Germany;GDR;1980 Summer;1980;?;Moskva;Boxing
Johan Magnus Eurn;?;31.0;192.0;?;Sweden;SWE;2016 Summer;2016;Summer;Rio de Janeiro;?
Avery Brundage;M;24.0;183.0;91.0;United States;USA;1912 Summer;1912;Summer;Stockholm;Athletics
Patrizia Bazzi;F;15.0;155.0;43.0;Switzerland;SUI;1972 Summer;1972;Summer;Munich;Gymnastics
Aggrey Sheroy Awori;M;21.0;?;?;Uganda;UGA;1960 Summer;1960;Summer;Roma;Athletics
Nicole Nickey Carroll;F;28.0;178.0;50.0;Australia;AUS;2000 Summer;?;Summer;Sydney;Athletics
?;M;?;176.0;74.0;Poland;?;1960 Summer;?;Summer;Roma;Hockey
Harry Boldt;M;34.0;184.0;72.0;Germany;GER;1964 Summer;1964;Summer;Tokyo;Equestrianism
?;M;20.0;160.0;60.0;?;RUS;2004 Summer;2004;?;Athina;Wrestling
Tammy P. Cleland-McGregor;F;?;172.0;59.0;United States;USA;2000 Summer;2000;Summer;Sydney;Synchronized Swimming
Troy Douglas;M;25.0;172.0;76.0;Bermuda;?;1988 Summer;1988;Summer;Seoul;Athletics
Robert Bretscher;M;22.0;174.0;71.0;Switzerland;SUI;1976 Summer;1976;Summer;Montreal;Gymnastics
Ren Bol;M;28.0;190.0;?;Canada;CAN;1984 Summer;1984;Summer;?;Water Polo
Souheil Ayoub;?;?;169.0;61.0;Lebanon;LIB;?;1968;Summer;Mexico City;Fencing
Henry Francis Dreyer;M;25.0;?;?;United States;?;1936 Summer;1936;Summer;Berlin;Athletics
Alberto D'Auria;M;?;178.0;86.0;Italy;ITA;1996 Summer;1996;?;Atlanta;Baseball
Anne-Sophie Endeler;F;16.0;152.0;49.0;France;FRA;2000 Summer;2000;Summer;Sydney;Gymnastics
Vladislavas Vladas esinas;M;32.0;183.0;83.0;Soviet Union;URS;1972 Summer;?;Summer;Munich;?
Boris Babacar Diaw-Riffiod;M;30.0;203.0;115.0;France;FRA;2012 Summer;2012;Summer;London;Basketball
?;M;16.0;184.0;82.0;Nigeria;NGR;1988 Summer;1988;Summer;?;Athletics
Alfred Dompert;M;21.0;174.0;60.0;Germany;GER;1936 Summer;1936;Summer;?;Athletics
?;F;?;163.0;57.0;Switzerland;SUI;1968 Winter;1968;Winter;Grenoble;Alpine Skiing
Emmerich Danzer;M;19.0;180.0;?;Austria;AUT;1964 Winter;1964;Winter;Innsbruck;Figure Skating
Gennady Ivanovich Androsov;M;21.0;169.0;61.0;Soviet Union;URS;1960 Summer;1960;Summer;Roma;Swimming
Josip Jozo Alebi;M;25.0;177.0;72.0;Yugoslavia;YUG;?;?;Summer;Munich;Athletics
Juan Gerardo de la Garza Tenorio;M;?;180.0;80.0;Mexico;MEX;1984 Summer;1984;?;Los Angeles;Athletics
Valerie Ivy Val Buffham-Norris;F;21.0;152.0;48.0;Australia;AUS;1964 Summer;1964;Summer;Tokyo;Gymnastics
Pierre Caland;M;?;173.0;70.0;France;FRA;1972 Summer;1972;Summer;Munich;Swimming
Mohamed Bouhalla;M;25.0;?;65.0;Algeria;ALG;?;1988;Summer;Seoul;Athletics
?;M;25.0;183.0;68.0;?;POR;?;?;Summer;London;?
Amauri Ribeiro;?;25.0;?;87.0;Brazil;?;1984 Summer;1984;Summer;Los Angeles;Volleyball
Rania Amr El-Wani;F;14.0;178.0;75.0;Egypt;EGY;1992 Summer;1992;Summer;Barcelona;Swimming
George Thomson Cornet;M;34.0;191.0;98.0;Great Britain;GBR;1912 Summer;1912;Summer;Stockholm;Water Polo
Herbert Karl Albrecht;?;35.0;178.0;87.0;Germany;GER;1960 Summer;1960;?;Roma;?
Cary Glen Adgate;M;26.0;173.0;74.0;United States;USA;1980 Winter;?;Winter;Lake Placid;Alpine Skiing
Robert Sebastian Andrzejuk;M;33.0;179.0;75.0;Poland;POL;2008 Summer;2008;Summer;Beijing;Fencing
Malcolm Mac Cone;M;55.0;?;?;?;CAN;2008 Summer;2008;Summer;Beijing;Equestrianism
?;M;24.0;181.0;70.0;Kazakhstan;KAZ;2010 Winter;2010;Winter;Vancouver;Cross Country Skiing
Jos Miguel Espinosa Abando;M;18.0;178.0;?;Spain;ESP;?;1964;Summer;Tokyo;Swimming
Marwa Al-Amri;?;27.0;160.0;58.0;Tunisia;TUN;2016 Summer;2016;Summer;Rio de Janeiro;Wrestling
Jason Begg-Smith;M;25.0;186.0;79.0;Australia;AUS;2006 Winter;2006;Winter;Torino;Freestyle Skiing
Michael Edward Mike Burley;M;23.0;183.0;70.0;United States;USA;1976 Summer;1976;Summer;Montreal;?
Jury Dimitri Chechi;M;34.0;165.0;60.0;Italy;ITA;?;2004;Summer;?;Gymnastics
?;M;26.0;187.0;78.0;Italy;ITA;1988 Summer;?;Summer;Seoul;Volleyball
Pyrros Dimas;M;20.0;173.0;83.0;?;GRE;1992 Summer;1992;Summer;?;Weightlifting
Corrado Dal Fabbro;?;26.0;172.0;84.0;Italy-1;ITA;1972 Winter;?;Winter;Sapporo;Bobsleigh
Jan-ke Thomas Carlberg;M;22.0;187.0;80.0;Sweden;?;1980 Winter;1980;Winter;Lake Placid;Speed Skating
?;M;23.0;175.0;?;France-2;FRA;1972 Winter;1972;Winter;?;?
Paul Darrell Fishwick;M;28.0;174.0;67.0;Great Britain;GBR;?;1964;Summer;Tokyo;?
Nikita Alekseyevich Avtaneyev;M;18.0;183.0;73.0;Russia;RUS;2014 Winter;2014;Winter;Sochi;Snowboarding
Seiya Adachi;M;21.0;172.0;67.0;Japan;?;2016 Summer;2016;Summer;Rio de Janeiro;Water Polo
Patricia Filler Amorim;F;19.0;165.0;53.0;?;BRA;1988 Summer;1988;Summer;Seoul;Swimming
Jasey-Jay Anderson;M;30.0;178.0;80.0;Canada;CAN;2006 Winter;2006;Winter;Torino;Snowboarding
Sonia Abejn Esteban;?;19.0;169.0;48.0;Spain;ESP;2004 Summer;?;Summer;Athina;Rhythmic Gymnastics
Janet Ely (-Lagourgue);F;18.0;163.0;54.0;United States;USA;1972 Summer;1972;Summer;Munich;?
Bohuslav Ebermann;M;?;183.0;82.0;Czechoslovakia;TCH;1976 Winter;1976;Winter;Innsbruck;Ice Hockey
Christopher Bevan;?;23.0;180.0;75.0;Peri;RHO;?;1960;?;Roma;Sailing
Svetlana Deshevykh;?;27.0;158.0;54.0;Kazakhstan;KAZ;1998 Winter;1998;Winter;Nagano;Cross Country Skiing
Miguel Arroyo Prez;M;18.0;165.0;54.0;Cuba;CUB;1980 Summer;1980;Summer;Moskva;Gymnastics
Tania Di Mario;F;37.0;168.0;62.0;Italy;ITA;2016 Summer;2016;Summer;?;Water Polo
Helena Balatkov-Erbenov;F;23.0;160.0;50.0;Czech Republic;CZE;2002 Winter;?;Winter;Salt Lake City;Cross Country Skiing
Saleem Al-Nasri;M;29.0;160.0;60.0;?;OMA;?;2004;Summer;Athina;Shooting
Lszl Balogh;?;30.0;180.0;75.0;Hungary;HUN;1988 Summer;1988;Summer;Seoul;Shooting
?;M;50.0;170.0;?;Espuma del Mar;?;1964 Summer;1964;Summer;Tokyo;Sailing
Nancy Margaret Charlton;F;?;167.0;62.0;Canada;CAN;1988 Summer;1988;Summer;?;Hockey
Joy Fera (Ward-);F;26.0;171.0;61.0;Canada;CAN;?;1976;Summer;Montreal;Rowing
Wayne Brightwell;M;26.0;190.0;?;Canada;CAN;?;1984;Summer;Los Angeles;Wrestling
Alan Cooke;M;22.0;170.0;64.0;Great Britain-1;GBR;1988 Summer;1988;Summer;Seoul;Table Tennis
No Cruciani;M;21.0;181.0;75.0;Italy;ITA;1984 Summer;1984;Summer;Los Angeles;Boxing
Nadia Elena Comneci (-Conner);F;18.0;162.0;45.0;Romania;ROU;1980 Summer;1980;Summer;Moskva;Gymnastics
Verena Vreni Eberle;F;17.0;180.0;?;West Germany;FRG;1968 Summer;1968;Summer;Mexico City;Swimming
Michelle Denise Darvill;F;30.0;172.0;59.0;Germany;GER;1996 Summer;1996;Summer;Atlanta;Rowing
Dalibor utura;M;37.0;190.0;90.0;Serbia;SRB;2012 Summer;2012;Summer;London;Handball
Pavol Blaek;M;34.0;168.0;58.0;Czechoslovakia;TCH;1992 Summer;1992;Summer;Barcelona;Athletics
Glenn Alan Dubis;M;25.0;173.0;95.0;United States;USA;1984 Summer;1984;?;Los Angeles;Shooting
Gregory Stewart Greg Burgess;M;24.0;193.0;93.0;United States;?;1996 Summer;?;Summer;Atlanta;Swimming
Stefan Adamczak;M;31.0;175.0;73.0;Poland;POL;1924 Summer;1924;Summer;Paris;Athletics
Heinfried Ernst Birlenbach;M;?;202.0;120.0;?;FRG;1968 Summer;1968;Summer;Mexico City;Athletics
?;?;21.0;196.0;90.0;Spain;?;1992 Summer;1992;Summer;Barcelona;Basketball
Jeena elnova-Prokopuka;F;27.0;168.0;52.0;Latvia;LAT;2004 Summer;2004;Summer;Athina;Athletics
Omar Ajete Iglesias;M;35.0;175.0;93.0;Cuba;CUB;2000 Summer;2000;Summer;Sydney;Baseball
Isabelle Brasseur (-Marval);F;21.0;150.0;44.0;Canada-1;CAN;1992 Winter;1992;Winter;Albertville;Figure Skating
Chandra Danette Cheeseborough (-Shellman -Guice);F;25.0;165.0;58.0;United States;USA;1984 Summer;1984;Summer;Los Angeles;Athletics
Gordon Raymond Day;M;24.0;185.0;74.0;South Africa;RSA;1960 Summer;1960;Summer;Roma;Athletics
Abdul Razzak Aboobakur;M;25.0;168.0;59.0;Maldives;MDV;1988 Summer;1988;Summer;Seoul;Athletics
Jess Cabrera Balsa;M;22.0;?;75.0;Spain;ESP;1968 Summer;1968;Summer;Mexico City;Swimming
?;M;?;183.0;72.0;Norway;NOR;1992 Winter;1992;Winter;Albertville;Biathlon
?;F;?;169.0;56.0;Italy;ITA;?;2016;Summer;Rio de Janeiro;?
Felix Bhni;M;22.0;189.0;82.0;Switzerland;SUI;1980 Summer;?;Summer;Moskva;Athletics
