riga;nome attributo;valore da imputare;valore imputato
262;height_cm;206.0;?
1529;weight_kg;101.0;?
1642;weight_kg;103.0;?
341;birth_year;1988.0;?
3162;Season;2018 - 2019;?
1205;nationality;United States;Gabon
2311;Stage;Playoffs;?
527;high_school;Salisbury School;?
523;PTS;605;?
1612;height_cm;201.0;?
2139;draft_team;Seattle SuperSonics;?
3009;height_cm;193.0;?
3118;draft_team;Philadelphia Sixers;?
1487;Stage;International;?
2134;Team;NJN;?
2798;Team;SAS;?
3138;Stage;Playoffs;?
1317;Season;2012 - 2013;?
462;Team;UTA;?
2795;Season;2006 - 2007;?
1581;Player;Vince Carter;?
2761;height_cm;196.0;?
1001;Season;2001 - 2002;?
1509;draft_team;Milwaukee Bucks;?
2555;nationality;United States;Dominican Republic
700;League;NBA;Argentinian-Liga-A
2430;nationality;United States;?
904;height_cm;206.0;?
2408;birth_year;1978.0;?
285;League;NBA;?
3040;height_cm;203.0;?
2853;Season;2013 - 2014;?
802;Player;Brandan Wright;Wesley Johnson
408;birth_year;1990.0;?
531;PTS;284;?
1891;Season;2006 - 2007;?
1796;Player;Lester Hudson;Avery Bradley
1960;PTS;946;?
2367;weight_kg;88.0;?
1496;Player;Tim Duncan;Brevin Knight
126;height_cm;191.0;?
351;height_cm;216.0;?
640;Player;Ronnie Brewer;?
866;League;NBA;Croatian-A-1-Liga
1540;draft_team;Orlando Magic;?
3135;Season;2010 - 2011;?
14;Season;2016 - 2017;?
827;Stage;Playoffs;?
2172;nationality;United States;Canada / Bahamas
2016;high_school;Rainier Beach High School;?
699;birth_year;1977.0;?
2681;Stage;Playoffs;?
1231;draft_team;Minnesota Timberwolves;?
1970;draft_team;Toronto Raptors;?
2529;weight_kg;104.0;?
1973;Player;Joe Alexander;?
2310;birth_year;1982.0;?
684;Player;Otto Porter;?
1880;draft_team;Charlotte Hornets;?
2799;Stage;Regular_Season;?
1552;PTS;1948;2003
708;draft_team;Memphis Grizzlies;?
1740;draft_team;Utah Jazz;?
2463;draft_team;Boston Celtics;?
1906;PTS;501;?
105;draft_team;Milwaukee Bucks;?
502;Player;Vince Carter;?
834;draft_team;Houston Rockets;?
664;draft_team;Phoenix Suns;?
524;nationality;United States;United States / Greece
668;Player;Fred Jones;?
